Fecha,Hora,Precio
2021-11-02 00:00:00,15.0,158.21743072
2021-11-02 00:00:00,16.0,182.34553574
2021-11-02 00:00:00,17.0,217.40441704
2021-11-02 00:00:00,18.0,228.63036834
2021-11-02 00:00:00,19.0,250.96985462
2021-11-02 00:00:00,20.0,273.58464006
2021-11-02 00:00:00,21.0,301.8712855
2021-11-02 00:00:00,22.0,277.02225794
2021-11-02 00:00:00,23.0,242.3419441
2021-11-02 00:00:00,24.0,228.10906512
2021-11-16 00:00:00,1.0,226.63251768
2021-11-16 00:00:00,2.0,210.46645542
2021-11-16 00:00:00,3.0,206.56926286
2021-11-16 00:00:00,4.0,203.89580358
2021-11-16 00:00:00,5.0,204.93399258
2021-11-16 00:00:00,6.0,221.92369256
2021-11-16 00:00:00,7.0,240.15277024
2021-11-16 00:00:00,8.0,243.02321992
2021-11-16 00:00:00,9.0,267.69367162
2021-11-16 00:00:00,10.0,262.21471686
2021-11-16 00:00:00,11.0,261.01865742
2021-11-16 00:00:00,12.0,245.92757842
2021-11-16 00:00:00,13.0,252.71811184
2021-11-16 00:00:00,14.0,256.69122384
2021-11-16 00:00:00,15.0,229.04469472
2021-11-16 00:00:00,16.0,236.40129574
2021-11-16 00:00:00,17.0,253.17530104
2021-11-16 00:00:00,18.0,274.70299634
2021-11-16 00:00:00,19.0,316.78398662
2021-11-16 00:00:00,20.0,333.34662506
2021-11-16 00:00:00,21.0,334.3189105
2021-11-16 00:00:00,22.0,300.50557994
2021-11-16 00:00:00,23.0,261.5792341
2021-11-16 00:00:00,24.0,253.84792112
2022-12-14 00:00:00,1.0,44.706464087
2022-12-14 00:00:00,2.0,44.048075159
2022-12-14 00:00:00,3.0,44.517288563
2022-12-14 00:00:00,4.0,45.430583971
2022-12-14 00:00:00,5.0,37.212838942
2022-12-14 00:00:00,6.0,36.332520067
2022-12-14 00:00:00,7.0,46.257101335
2022-12-14 00:00:00,8.0,119.823169321
2022-12-14 00:00:00,9.0,151.966278176
2022-12-14 00:00:00,10.0,163.742057689
2022-12-14 00:00:00,11.0,203.445128424
2022-12-14 00:00:00,12.0,201.735615147
2022-12-14 00:00:00,13.0,203.210111986
2022-12-14 00:00:00,14.0,206.019035787
2022-12-14 00:00:00,15.0,161.45603643
2022-12-14 00:00:00,16.0,177.249098075
2022-12-14 00:00:00,17.0,197.991435609
2022-12-14 00:00:00,18.0,229.241854634
2022-12-14 00:00:00,19.0,314.679840243
2022-12-14 00:00:00,20.0,348.632824379
2022-12-14 00:00:00,21.0,352.673276836
2022-12-14 00:00:00,22.0,308.917302295
2022-12-14 00:00:00,23.0,208.936140294
2022-12-14 00:00:00,24.0,166.653018729
2022-01-22 00:00:00,1.0,250.78683838
2022-01-22 00:00:00,2.0,232.74635742
2022-01-22 00:00:00,3.0,225.43803388
2022-01-22 00:00:00,4.0,224.9086329
2022-01-22 00:00:00,5.0,225.77355634
2022-01-22 00:00:00,6.0,226.4886179
2022-01-22 00:00:00,7.0,226.47693616
2022-01-22 00:00:00,8.0,223.71038212
2022-01-22 00:00:00,9.0,218.94214738
2022-01-22 00:00:00,10.0,232.90235834
2022-01-22 00:00:00,11.0,237.7159513
2022-01-22 00:00:00,12.0,231.80168572
2022-01-22 00:00:00,13.0,232.61406658
2022-01-22 00:00:00,14.0,240.95566858
2022-01-22 00:00:00,15.0,240.01529116
2022-01-22 00:00:00,16.0,243.06998632
2022-01-22 00:00:00,17.0,248.01172948
2022-01-22 00:00:00,18.0,262.64496892
2022-01-22 00:00:00,19.0,291.05260378
2022-01-22 00:00:00,20.0,312.40862978
2022-01-22 00:00:00,21.0,290.17204378
2022-01-22 00:00:00,22.0,271.50603636
2022-01-22 00:00:00,23.0,260.41564036
2022-01-22 00:00:00,24.0,254.37431366
2022-01-23 00:00:00,1.0,257.16585152
2022-01-23 00:00:00,2.0,250.48493384
2022-01-23 00:00:00,3.0,249.52287244
2022-01-23 00:00:00,4.0,241.22589046
2022-01-23 00:00:00,5.0,241.40679076
2022-01-23 00:00:00,6.0,241.9507129
2022-01-23 00:00:00,7.0,240.02701102
2022-01-23 00:00:00,8.0,249.73008928
2022-01-23 00:00:00,9.0,248.50199784
2022-01-23 00:00:00,10.0,251.20470236
2022-01-23 00:00:00,11.0,248.09130232
2022-01-23 00:00:00,12.0,247.90653302
2022-01-23 00:00:00,13.0,247.79386174
2022-01-23 00:00:00,14.0,236.08155402
2022-01-23 00:00:00,15.0,234.31713874
2022-01-23 00:00:00,16.0,242.62239162
2022-01-23 00:00:00,17.0,249.99416464
2022-01-23 00:00:00,18.0,276.59106008
2022-01-23 00:00:00,19.0,306.34405236
2022-01-23 00:00:00,20.0,312.16877836
2022-01-23 00:00:00,21.0,317.45300722
2022-01-23 00:00:00,22.0,315.09401436
2022-01-23 00:00:00,23.0,285.1673785
2022-01-23 00:00:00,24.0,262.71776422
2022-12-15 00:00:00,1.0,206.982347674
2022-12-15 00:00:00,2.0,165.840949713
2022-12-15 00:00:00,3.0,159.708953017
2022-12-15 00:00:00,4.0,161.664414334
2022-12-15 00:00:00,5.0,163.711831255
2022-12-15 00:00:00,6.0,174.79380156
2022-12-15 00:00:00,7.0,218.383635881
2022-12-15 00:00:00,8.0,264.5685748
2022-12-15 00:00:00,9.0,272.453657894
2022-12-15 00:00:00,10.0,263.430341265
2022-12-15 00:00:00,11.0,300.53342542
2022-12-15 00:00:00,12.0,292.837917162
2022-12-15 00:00:00,13.0,294.940795551
2022-12-15 00:00:00,14.0,294.461048022
2022-12-15 00:00:00,15.0,245.782030575
2022-12-15 00:00:00,16.0,250.205240729
2022-12-15 00:00:00,17.0,255.349331934
2022-12-15 00:00:00,18.0,279.92316301
2022-12-15 00:00:00,19.0,341.6230908
2022-12-15 00:00:00,20.0,377.892082467
2022-12-15 00:00:00,21.0,367.974512843
2022-12-15 00:00:00,22.0,327.834924141
2022-12-15 00:00:00,23.0,261.157375809
2022-12-15 00:00:00,24.0,250.776106722
2022-12-01 00:00:00,1.0,294.872926814
2022-12-01 00:00:00,2.0,279.622708453
2022-12-01 00:00:00,3.0,289.243325457
2022-12-01 00:00:00,4.0,291.842494674
2022-12-01 00:00:00,5.0,274.735154455
2022-12-01 00:00:00,6.0,279.31770436
2022-12-01 00:00:00,7.0,280.771312291
2022-12-01 00:00:00,8.0,268.4889508
2022-12-01 00:00:00,9.0,299.739568514
2022-12-01 00:00:00,10.0,292.387996665
2022-12-01 00:00:00,11.0,323.52751902
2022-12-01 00:00:00,12.0,320.334074582
2022-12-01 00:00:00,13.0,319.693876971
2022-12-01 00:00:00,14.0,326.015215182
2022-12-01 00:00:00,15.0,275.799544075
2022-12-01 00:00:00,16.0,278.977435899
2022-12-01 00:00:00,17.0,277.534719094
2022-12-01 00:00:00,18.0,292.70741631
2022-12-01 00:00:00,19.0,351.3017388
2022-12-01 00:00:00,20.0,354.899961507
2022-12-01 00:00:00,21.0,359.343038583
2022-12-01 00:00:00,22.0,347.305857051
2022-12-01 00:00:00,23.0,289.529119769
2022-12-01 00:00:00,24.0,277.119278682
2021-11-17 00:00:00,1.0,243.13926726
2021-11-17 00:00:00,2.0,236.19580614
2021-11-17 00:00:00,3.0,230.2901713
2021-11-17 00:00:00,4.0,213.02573402
2021-11-17 00:00:00,5.0,211.33165116
2021-11-17 00:00:00,6.0,214.67495514
2021-11-17 00:00:00,7.0,237.11624838
2021-11-17 00:00:00,8.0,276.16034792
2021-11-17 00:00:00,9.0,302.5714162
2021-11-17 00:00:00,10.0,275.69434844
2021-11-17 00:00:00,11.0,255.44696672
2021-11-17 00:00:00,12.0,236.08272644
2021-11-17 00:00:00,13.0,236.1548933
2021-11-17 00:00:00,14.0,235.96617244
2021-11-17 00:00:00,15.0,223.3615976
2021-11-17 00:00:00,16.0,227.43347648
2021-11-17 00:00:00,17.0,251.97151592
2021-11-17 00:00:00,18.0,277.08155278
2021-11-17 00:00:00,19.0,323.90719406
2021-11-17 00:00:00,20.0,334.39820378
2021-11-17 00:00:00,21.0,319.25202522
2021-11-17 00:00:00,22.0,302.97667566
2021-11-17 00:00:00,23.0,287.69588968
2021-11-17 00:00:00,24.0,273.20365798
2021-11-03 00:00:00,1.0,187.21586226
2021-11-03 00:00:00,2.0,184.41459314
2021-11-03 00:00:00,3.0,181.9190613
2021-11-03 00:00:00,4.0,171.12955702
2021-11-03 00:00:00,5.0,169.97308716
2021-11-03 00:00:00,6.0,179.54545414
2021-11-03 00:00:00,7.0,203.50012038
2021-11-03 00:00:00,8.0,232.31465592
2021-11-03 00:00:00,9.0,250.1296762
2021-11-03 00:00:00,10.0,236.39949444
2021-11-03 00:00:00,11.0,233.27211872
2021-11-03 00:00:00,12.0,209.07797244
2021-11-03 00:00:00,13.0,199.4640083
2021-11-03 00:00:00,14.0,182.58905644
2021-11-03 00:00:00,15.0,169.5770376
2021-11-03 00:00:00,16.0,172.21160448
2021-11-03 00:00:00,17.0,173.95381992
2021-11-03 00:00:00,18.0,216.18056578
2021-11-03 00:00:00,19.0,252.04292406
2021-11-03 00:00:00,20.0,263.55369578
2021-11-03 00:00:00,21.0,278.60079922
2021-11-03 00:00:00,22.0,257.22355466
2021-11-03 00:00:00,23.0,225.28074568
2021-11-03 00:00:00,24.0,202.64128698
2022-03-21 00:00:00,1.0,286.12842976
2022-03-21 00:00:00,2.0,262.99138522
2022-03-21 00:00:00,3.0,263.05205882
2022-03-21 00:00:00,4.0,261.44383226
2022-03-21 00:00:00,5.0,258.47163726
2022-03-21 00:00:00,6.0,263.15706752
2022-03-21 00:00:00,7.0,277.26057946
2022-03-21 00:00:00,8.0,307.5283077
2022-03-21 00:00:00,9.0,334.6693991
2022-03-21 00:00:00,10.0,332.46960334
2022-03-21 00:00:00,11.0,393.0263769
2022-03-21 00:00:00,12.0,364.87197418
2022-03-21 00:00:00,13.0,369.18820504
2022-03-21 00:00:00,14.0,363.69911746
2022-03-21 00:00:00,15.0,292.65650504
2022-03-21 00:00:00,16.0,294.46298606
2022-03-21 00:00:00,17.0,320.17081094
2022-03-21 00:00:00,18.0,334.7413148
2022-03-21 00:00:00,19.0,424.71173396
2022-03-21 00:00:00,20.0,440.06882968
2022-03-21 00:00:00,21.0,451.5561241
2022-03-21 00:00:00,22.0,421.41346796
2022-03-21 00:00:00,23.0,328.65829282
2022-03-21 00:00:00,24.0,317.3730827
2022-03-09 00:00:00,1.0,641.1644113
2022-03-09 00:00:00,2.0,577.89425376
2022-03-09 00:00:00,3.0,565.8040571
2022-03-09 00:00:00,4.0,555.37359664
2022-03-09 00:00:00,5.0,555.23650864
2022-03-09 00:00:00,6.0,567.04781762
2022-03-09 00:00:00,7.0,658.32269544
2022-03-09 00:00:00,8.0,714.11935684
2022-03-09 00:00:00,9.0,710.06826456
2022-03-09 00:00:00,10.0,636.5830669
2022-03-09 00:00:00,11.0,626.4805976
2022-03-09 00:00:00,12.0,576.56182588
2022-03-09 00:00:00,13.0,533.22509774
2022-03-09 00:00:00,14.0,528.84344616
2022-03-09 00:00:00,15.0,475.47762074
2022-03-09 00:00:00,16.0,508.58396762
2022-03-09 00:00:00,17.0,548.26455578
2022-03-09 00:00:00,18.0,660.09419594
2022-03-09 00:00:00,19.0,766.82805824
2022-03-09 00:00:00,20.0,827.92719424
2022-03-09 00:00:00,21.0,778.68720652
2022-03-09 00:00:00,22.0,769.3399441
2022-03-09 00:00:00,23.0,671.52707538
2022-03-09 00:00:00,24.0,618.9901634
2022-10-17 00:00:00,1.0,188.563313431
2022-10-17 00:00:00,2.0,171.303495178
2022-10-17 00:00:00,3.0,161.390257376
2022-10-17 00:00:00,4.0,142.970471065
2022-10-17 00:00:00,5.0,143.082550816
2022-10-17 00:00:00,6.0,170.540745462
2022-10-17 00:00:00,7.0,198.847995792
2022-10-17 00:00:00,8.0,236.472497542
2022-10-17 00:00:00,9.0,296.149036713
2022-10-17 00:00:00,10.0,279.355144464
2022-10-17 00:00:00,11.0,294.168442431
2022-10-17 00:00:00,12.0,261.128460606
2022-10-17 00:00:00,13.0,236.645264526
2022-10-17 00:00:00,14.0,226.292280188
2022-10-17 00:00:00,15.0,172.18330235
2022-10-17 00:00:00,16.0,169.219095795
2022-10-17 00:00:00,17.0,179.236039044
2022-10-17 00:00:00,18.0,191.586317595
2022-10-17 00:00:00,19.0,275.514373023
2022-10-17 00:00:00,20.0,301.635204453
2022-10-17 00:00:00,21.0,339.063296445
2022-10-17 00:00:00,22.0,325.667746843
2022-10-17 00:00:00,23.0,253.392653439
2022-10-17 00:00:00,24.0,234.306101856
2022-10-03 00:00:00,1.0,319.961259991
2022-10-03 00:00:00,2.0,314.761345858
2022-10-03 00:00:00,3.0,320.244968096
2022-10-03 00:00:00,4.0,326.715089815
2022-10-03 00:00:00,5.0,333.192552736
2022-10-03 00:00:00,6.0,336.060300342
2022-10-03 00:00:00,7.0,318.307485072
2022-10-03 00:00:00,8.0,319.999199662
2022-10-03 00:00:00,9.0,377.997842073
2022-10-03 00:00:00,10.0,340.183843504
2022-10-03 00:00:00,11.0,361.936531951
2022-10-03 00:00:00,12.0,348.041055606
2022-10-03 00:00:00,13.0,344.342321826
2022-10-03 00:00:00,14.0,340.146666748
2022-10-03 00:00:00,15.0,281.35382585
2022-10-03 00:00:00,16.0,282.136873845
2022-10-03 00:00:00,17.0,289.862372164
2022-10-03 00:00:00,18.0,306.328291095
2022-10-03 00:00:00,19.0,365.222081223
2022-10-03 00:00:00,20.0,386.315071673
2022-10-03 00:00:00,21.0,456.844687095
2022-10-03 00:00:00,22.0,454.789525343
2022-10-03 00:00:00,23.0,350.840577299
2022-10-03 00:00:00,24.0,348.449763936
2022-05-27 00:00:00,1.0,226.174309489
2022-05-27 00:00:00,2.0,203.821633926
2022-05-27 00:00:00,3.0,202.106458767
2022-05-27 00:00:00,4.0,204.44465231
2022-05-27 00:00:00,5.0,204.58983231
2022-05-27 00:00:00,6.0,205.637479012
2022-05-27 00:00:00,7.0,230.537843224
2022-05-27 00:00:00,8.0,240.185112681
2022-05-27 00:00:00,9.0,278.399502257
2022-05-27 00:00:00,10.0,259.02655284
2022-05-27 00:00:00,11.0,285.34995284
2022-05-27 00:00:00,12.0,287.25519635
2022-05-27 00:00:00,13.0,281.855950701
2022-05-27 00:00:00,14.0,279.873286456
2022-05-27 00:00:00,15.0,231.176375191
2022-05-27 00:00:00,16.0,223.434921171
2022-05-27 00:00:00,17.0,221.491864065
2022-05-27 00:00:00,18.0,220.181254065
2022-05-27 00:00:00,19.0,265.975366085
2022-05-27 00:00:00,20.0,289.870246979
2022-05-27 00:00:00,21.0,329.560721277
2022-05-27 00:00:00,22.0,341.622997191
2022-05-27 00:00:00,23.0,284.935662575
2022-05-27 00:00:00,24.0,269.219028171
2021-06-25 00:00:00,1.0,113.40156118
2021-06-25 00:00:00,2.0,106.54671592
2021-06-25 00:00:00,3.0,103.79658822
2021-06-25 00:00:00,4.0,102.75586508
2021-06-25 00:00:00,5.0,103.24591308
2021-06-25 00:00:00,6.0,105.5750355
2021-06-25 00:00:00,7.0,113.95631218
2021-06-25 00:00:00,8.0,119.43987984
2021-06-25 00:00:00,9.0,159.91157584
2021-06-25 00:00:00,10.0,154.50303408
2021-06-25 00:00:00,11.0,244.29047194
2021-06-25 00:00:00,12.0,242.24803166
2021-06-25 00:00:00,13.0,239.3186318
2021-06-25 00:00:00,14.0,233.44755594
2021-06-25 00:00:00,15.0,138.37246894
2021-06-25 00:00:00,16.0,138.15570094
2021-06-25 00:00:00,17.0,138.64763522
2021-06-25 00:00:00,18.0,145.30757808
2021-06-25 00:00:00,19.0,240.8021011
2021-06-25 00:00:00,20.0,247.7025697
2021-06-25 00:00:00,21.0,250.94787502
2021-06-25 00:00:00,22.0,251.68134532
2021-06-25 00:00:00,23.0,159.42189764
2021-06-25 00:00:00,24.0,153.98382252
2021-06-19 00:00:00,1.0,120.51709932
2021-06-19 00:00:00,2.0,121.35721706
2021-06-19 00:00:00,3.0,121.74758108
2021-06-19 00:00:00,4.0,121.92430252
2021-06-19 00:00:00,5.0,121.91248252
2021-06-19 00:00:00,6.0,120.03937566
2021-06-19 00:00:00,7.0,117.3196748
2021-06-19 00:00:00,8.0,117.45687364
2021-06-19 00:00:00,9.0,118.91040946
2021-06-19 00:00:00,10.0,117.04328998
2021-06-19 00:00:00,11.0,115.4942911
2021-06-19 00:00:00,12.0,113.09951296
2021-06-19 00:00:00,13.0,111.72900668
2021-06-19 00:00:00,14.0,110.18018868
2021-06-19 00:00:00,15.0,101.9489404
2021-06-19 00:00:00,16.0,88.82208654
2021-06-19 00:00:00,17.0,87.68648068
2021-06-19 00:00:00,18.0,95.44991668
2021-06-19 00:00:00,19.0,104.67884784
2021-06-19 00:00:00,20.0,114.407889
2021-06-19 00:00:00,21.0,118.71530818
2021-06-19 00:00:00,22.0,118.51357934
2021-06-19 00:00:00,23.0,117.81306108
2021-06-19 00:00:00,24.0,114.1095691
2022-09-02 00:00:00,1.0,494.160497655
2022-09-02 00:00:00,2.0,502.098042811
2022-09-02 00:00:00,3.0,523.496351247
2022-09-02 00:00:00,4.0,537.584055085
2022-09-02 00:00:00,5.0,540.053284235
2022-09-02 00:00:00,6.0,535.430789757
2022-09-02 00:00:00,7.0,518.911177146
2022-09-02 00:00:00,8.0,548.281970074
2022-09-02 00:00:00,9.0,558.564778794
2022-09-02 00:00:00,10.0,516.376369222
2022-09-02 00:00:00,11.0,493.371569744
2022-09-02 00:00:00,12.0,465.706050544
2022-09-02 00:00:00,13.0,463.208031984
2022-09-02 00:00:00,14.0,453.943104306
2022-09-02 00:00:00,15.0,397.390476666
2022-09-02 00:00:00,16.0,389.190446073
2022-09-02 00:00:00,17.0,381.365377931
2022-09-02 00:00:00,18.0,380.44374486
2022-09-02 00:00:00,19.0,447.877236018
2022-09-02 00:00:00,20.0,477.92708235
2022-09-02 00:00:00,21.0,546.638470409
2022-09-02 00:00:00,22.0,551.160903171
2022-09-02 00:00:00,23.0,474.554307286
2022-09-02 00:00:00,24.0,470.965643863
2022-09-16 00:00:00,1.0,402.857258755
2022-09-16 00:00:00,2.0,404.019927861
2022-09-16 00:00:00,3.0,396.134569787
2022-09-16 00:00:00,4.0,392.948862385
2022-09-16 00:00:00,5.0,393.042283735
2022-09-16 00:00:00,6.0,398.574543787
2022-09-16 00:00:00,7.0,394.390215026
2022-09-16 00:00:00,8.0,390.648054214
2022-09-16 00:00:00,9.0,409.115824134
2022-09-16 00:00:00,10.0,377.868135982
2022-09-16 00:00:00,11.0,389.149431504
2022-09-16 00:00:00,12.0,385.270957104
2022-09-16 00:00:00,13.0,381.454269744
2022-09-16 00:00:00,14.0,377.657790306
2022-09-16 00:00:00,15.0,301.342729206
2022-09-16 00:00:00,16.0,295.011292083
2022-09-16 00:00:00,17.0,298.266307051
2022-09-16 00:00:00,18.0,295.98258126
2022-09-16 00:00:00,19.0,354.089024258
2022-09-16 00:00:00,20.0,396.92839635
2022-09-16 00:00:00,21.0,420.541102789
2022-09-16 00:00:00,22.0,421.657285521
2022-09-16 00:00:00,23.0,358.170303026
2022-09-16 00:00:00,24.0,326.688646323
2022-07-25 00:00:00,1.0,371.174383423
2022-07-25 00:00:00,2.0,373.796295325
2022-07-25 00:00:00,3.0,379.735593211
2022-07-25 00:00:00,4.0,387.353294559
2022-07-25 00:00:00,5.0,394.574941202
2022-07-25 00:00:00,6.0,392.577178024
2022-07-25 00:00:00,7.0,373.448703043
2022-07-25 00:00:00,8.0,365.262492619
2022-07-25 00:00:00,9.0,371.66647685
2022-07-25 00:00:00,10.0,349.263395634
2022-07-25 00:00:00,11.0,377.792501154
2022-07-25 00:00:00,12.0,367.519482114
2022-07-25 00:00:00,13.0,362.930290734
2022-07-25 00:00:00,14.0,359.535909496
2022-07-25 00:00:00,15.0,300.952570922
2022-07-25 00:00:00,16.0,288.81320106
2022-07-25 00:00:00,17.0,264.470819678
2022-07-25 00:00:00,18.0,262.626612179
2022-07-25 00:00:00,19.0,312.974935974
2022-07-25 00:00:00,20.0,321.611045847
2022-07-25 00:00:00,21.0,369.990096195
2022-07-25 00:00:00,22.0,377.129514021
2022-07-25 00:00:00,23.0,332.758752505
2022-07-25 00:00:00,24.0,334.910977052
2022-07-31 00:00:00,1.0,264.568857748
2022-07-31 00:00:00,2.0,262.161944947
2022-07-31 00:00:00,3.0,267.677717283
2022-07-31 00:00:00,4.0,267.645723922
2022-07-31 00:00:00,5.0,284.955677101
2022-07-31 00:00:00,6.0,291.136879351
2022-07-31 00:00:00,7.0,298.122882033
2022-07-31 00:00:00,8.0,299.543841544
2022-07-31 00:00:00,9.0,263.42861804
2022-07-31 00:00:00,10.0,237.945035633
2022-07-31 00:00:00,11.0,199.91415346
2022-07-31 00:00:00,12.0,190.696173362
2022-07-31 00:00:00,13.0,197.951644999
2022-07-31 00:00:00,14.0,198.201044779
2022-07-31 00:00:00,15.0,208.33070506
2022-07-31 00:00:00,16.0,210.655451955
2022-07-31 00:00:00,17.0,207.985887994
2022-07-31 00:00:00,18.0,206.596225474
2022-07-31 00:00:00,19.0,218.38037685
2022-07-31 00:00:00,20.0,240.106455724
2022-07-31 00:00:00,21.0,285.358183036
2022-07-31 00:00:00,22.0,296.706951919
2022-07-31 00:00:00,23.0,313.735890322
2022-07-31 00:00:00,24.0,301.510229509
2021-08-02 00:00:00,1.0,135.09077592
2021-08-02 00:00:00,2.0,134.69969108
2021-08-02 00:00:00,3.0,135.91789438
2021-08-02 00:00:00,4.0,134.15344224
2021-08-02 00:00:00,5.0,132.53017824
2021-08-02 00:00:00,6.0,133.55945764
2021-08-02 00:00:00,7.0,132.49336918
2021-08-02 00:00:00,8.0,135.26490388
2021-08-02 00:00:00,9.0,169.089489
2021-08-02 00:00:00,10.0,167.1718404
2021-08-02 00:00:00,11.0,259.6897604
2021-08-02 00:00:00,12.0,259.51926782
2021-08-02 00:00:00,13.0,259.92612754
2021-08-02 00:00:00,14.0,259.68072182
2021-08-02 00:00:00,15.0,166.32856096
2021-08-02 00:00:00,16.0,165.3079404
2021-08-02 00:00:00,17.0,163.01497354
2021-08-02 00:00:00,18.0,164.89885412
2021-08-02 00:00:00,19.0,257.11676328
2021-08-02 00:00:00,20.0,265.88438444
2021-08-02 00:00:00,21.0,264.26365388
2021-08-02 00:00:00,22.0,266.00066474
2021-08-02 00:00:00,23.0,171.4447576
2021-08-02 00:00:00,24.0,167.70474932
2022-07-19 00:00:00,1.0,289.879266681
2022-07-19 00:00:00,2.0,273.278831236
2022-07-19 00:00:00,3.0,271.451152543
2022-07-19 00:00:00,4.0,267.203274481
2022-07-19 00:00:00,5.0,286.882045131
2022-07-19 00:00:00,6.0,286.499909034
2022-07-19 00:00:00,7.0,295.857052571
2022-07-19 00:00:00,8.0,302.621063545
2022-07-19 00:00:00,9.0,312.526465105
2022-07-19 00:00:00,10.0,293.017953258
2022-07-19 00:00:00,11.0,318.474783558
2022-07-19 00:00:00,12.0,307.489535079
2022-07-19 00:00:00,13.0,308.367227058
2022-07-19 00:00:00,14.0,304.69042386
2022-07-19 00:00:00,15.0,250.552842366
2022-07-19 00:00:00,16.0,238.086456944
2022-07-19 00:00:00,17.0,241.349076243
2022-07-19 00:00:00,18.0,244.807295853
2022-07-19 00:00:00,19.0,300.178245057
2022-07-19 00:00:00,20.0,324.789451972
2022-07-19 00:00:00,21.0,356.685830004
2022-07-19 00:00:00,22.0,372.597855229
2022-07-19 00:00:00,23.0,330.31331635
2022-07-19 00:00:00,24.0,330.851189907
2021-08-16 00:00:00,1.0,139.50569992
2021-08-16 00:00:00,2.0,128.43273108
2021-08-16 00:00:00,3.0,125.55363138
2021-08-16 00:00:00,4.0,126.19577824
2021-08-16 00:00:00,5.0,125.14912224
2021-08-16 00:00:00,6.0,123.66615964
2021-08-16 00:00:00,7.0,125.84682418
2021-08-16 00:00:00,8.0,124.86143188
2021-08-16 00:00:00,9.0,157.986239
2021-08-16 00:00:00,10.0,152.6117604
2021-08-16 00:00:00,11.0,240.9059804
2021-08-16 00:00:00,12.0,239.81505782
2021-08-16 00:00:00,13.0,239.93326054
2021-08-16 00:00:00,14.0,239.61835682
2021-08-16 00:00:00,15.0,147.26420896
2021-08-16 00:00:00,16.0,146.2585404
2021-08-16 00:00:00,17.0,144.54836654
2021-08-16 00:00:00,18.0,144.45933812
2021-08-16 00:00:00,19.0,238.69021528
2021-08-16 00:00:00,20.0,242.17199244
2021-08-16 00:00:00,21.0,257.38629188
2021-08-16 00:00:00,22.0,276.73184574
2021-08-16 00:00:00,23.0,179.4522376
2021-08-16 00:00:00,24.0,166.00590532
2021-12-12 00:00:00,1.0,336.93600522
2021-12-12 00:00:00,2.0,325.97134468
2021-12-12 00:00:00,3.0,319.00913784
2021-12-12 00:00:00,4.0,302.12966514
2021-12-12 00:00:00,5.0,289.414575
2021-12-12 00:00:00,6.0,294.57896928
2021-12-12 00:00:00,7.0,303.42574526
2021-12-12 00:00:00,8.0,321.68188352
2021-12-12 00:00:00,9.0,310.97854808
2021-12-12 00:00:00,10.0,324.5457999
2021-12-12 00:00:00,11.0,314.45326744
2021-12-12 00:00:00,12.0,305.29247372
2021-12-12 00:00:00,13.0,317.67998744
2021-12-12 00:00:00,14.0,319.13250942
2021-12-12 00:00:00,15.0,311.926032
2021-12-12 00:00:00,16.0,303.03904974
2021-12-12 00:00:00,17.0,322.97575334
2021-12-12 00:00:00,18.0,356.88241608
2021-12-12 00:00:00,19.0,370.3807492
2021-12-12 00:00:00,20.0,373.81412892
2021-12-12 00:00:00,21.0,367.29218064
2021-12-12 00:00:00,22.0,364.67037264
2021-12-12 00:00:00,23.0,360.54708636
2021-12-12 00:00:00,24.0,329.82957608
2021-12-06 00:00:00,1.0,261.1785206
2021-12-06 00:00:00,2.0,249.00480318
2021-12-06 00:00:00,3.0,242.11319162
2021-12-06 00:00:00,4.0,234.8058092
2021-12-06 00:00:00,5.0,232.39695692
2021-12-06 00:00:00,6.0,231.3617492
2021-12-06 00:00:00,7.0,234.61970748
2021-12-06 00:00:00,8.0,243.05313948
2021-12-06 00:00:00,9.0,240.17447832
2021-12-06 00:00:00,10.0,239.40192744
2021-12-06 00:00:00,11.0,240.68295256
2021-12-06 00:00:00,12.0,239.74273098
2021-12-06 00:00:00,13.0,237.43628112
2021-12-06 00:00:00,14.0,241.07531198
2021-12-06 00:00:00,15.0,245.85924198
2021-12-06 00:00:00,16.0,261.71105628
2021-12-06 00:00:00,17.0,287.62941558
2021-12-06 00:00:00,18.0,309.84282502
2021-12-06 00:00:00,19.0,319.186032
2021-12-06 00:00:00,20.0,325.25153114
2021-12-06 00:00:00,21.0,338.59467144
2021-12-06 00:00:00,22.0,310.38284316
2021-12-06 00:00:00,23.0,300.87473604
2021-12-06 00:00:00,24.0,285.60390362
2022-02-26 00:00:00,1.0,363.9958492
2022-02-26 00:00:00,2.0,346.08815782
2022-02-26 00:00:00,3.0,342.65624872
2022-02-26 00:00:00,4.0,328.89439346
2022-02-26 00:00:00,5.0,320.37483904
2022-02-26 00:00:00,6.0,319.22798274
2022-02-26 00:00:00,7.0,329.68588486
2022-02-26 00:00:00,8.0,343.13966296
2022-02-26 00:00:00,9.0,351.43333678
2022-02-26 00:00:00,10.0,336.24289258
2022-02-26 00:00:00,11.0,307.69734226
2022-02-26 00:00:00,12.0,304.9912434
2022-02-26 00:00:00,13.0,302.8929027
2022-02-26 00:00:00,14.0,298.74863598
2022-02-26 00:00:00,15.0,298.58228284
2022-02-26 00:00:00,16.0,300.61911144
2022-02-26 00:00:00,17.0,302.93199318
2022-02-26 00:00:00,18.0,327.85528348
2022-02-26 00:00:00,19.0,378.69477706
2022-02-26 00:00:00,20.0,379.03682618
2022-02-26 00:00:00,21.0,373.2459506
2022-02-26 00:00:00,22.0,376.16910874
